"Thymus serpyllum,""Tracheophyta"",""Plantae"""
"Euphorbia helioscopia,""Tracheophyta"",""Plantae"""
"Calendula officinalis,""Tracheophyta"",""Plantae"""
"Euphorbia virgata,""Tracheophyta"",""Plantae"""
"Eranthis hyemalis,""Tracheophyta"",""Plantae"""
"Teucrium fruticans,""Tracheophyta"",""Plantae"""
"Lathyrus latifolius,""Tracheophyta"",""Plantae"""
"Stachys byzantina,""Tracheophyta"",""Plantae"""
"Mentha canadensis,""Tracheophyta"",""Plantae"""
"Verbena bonariensis,""Tracheophyta"",""Plantae"""
"Campanula portenschlagiana,"""","""""
"Echinops exaltatus,""Tracheophyta"",""Plantae"""
"Fallopia japonica,""Tracheophyta"",""Plantae"""
"Salix alba,""Charophyta"",""Plantae"""
"Salvia yangii,""Tracheophyta"",""Plantae"""
"Dasiphora fruticosa,""Tracheophyta"",""Plantae"""
"Prunus tomentosa,""Tracheophyta"",""Plantae"""
"Trifolium hirtum,""Tracheophyta"",""Plantae"""
"Ocimum basilicum,""Tracheophyta"",""Plantae"""
"Origanum vulgare,""Tracheophyta"",""Plantae"""
"Populus tremula,""Tracheophyta"",""Plantae"""
"Cichorium intybus,""Tracheophyta"",""Plantae"""
"Verbascum sinuatum,""Tracheophyta"",""Plantae"""
"Hypochaeris radicata,""Tracheophyta"",""Plantae"""
"Allium schoenoprasum,""Tracheophyta"",""Plantae"""
"Crocus tommasinianus,""Tracheophyta"",""Plantae"""
"Prunus spinosa,""Tracheophyta"",""Plantae"""
"Hydrangea quercifolia,""Tracheophyta"",""Plantae"""
"Brachypodium sylvaticum,""Tracheophyta"",""Plantae"""
"Dactylis glomerata,""Tracheophyta"",""Plantae"""
"Dianthus barbatus,""Tracheophyta"",""Plantae"""
"Heracleum sphondylium,""Charophyta"",""Plantae"""
"Persicaria nepalensis,""Tracheophyta"",""Plantae"""
"Salvia pratensis,""Tracheophyta"",""Plantae"""
"Pulmonaria officinalis,""Tracheophyta"",""Plantae"""
"Salix caprea,""Tracheophyta"",""Plantae"""
"Betula pendula,""Charophyta"",""Plantae"""
"Medicago lupulina,""Tracheophyta"",""Plantae"""
"Eryngium amethystinum,""Tracheophyta"",""Plantae"""
"Olea europaea,""Tracheophyta"",""Plantae"""
"Lavandula dentata,""Tracheophyta"",""Plantae"""
"Trifolium incarnatum,""Magnoliophyta"",""Plantae"""
"Dittrichia viscosa,""Tracheophyta"",""Plantae"""
"Rosa rugosa,""Tracheophyta"",""Plantae"""
"Puschkinia scilloides,""Tracheophyta"",""Plantae"""
"Solidago altissima,""Magnoliophyta"",""Plantae"""
"Carduus pycnocephalus,""Tracheophyta"",""Plantae"""
"Cynara cardunculus,""Magnoliophyta"",""Plantae"""
"Brassica oleracea,""Magnoliophyta"",""Plantae"""
"Prunus dulcis,""Magnoliophyta"",""Plantae"""
"Hylotelephium spectabile,""Tracheophyta"",""Plantae"""
"Phacelia tanacetifolia,""Magnoliophyta"",""Plantae"""
"Dipsacus sativus,""Tracheophyta"",""Plantae"""
"Begonia cucullata,""Tracheophyta"",""Plantae"""
"Linum usitatissimum,""Tracheophyta"",""Plantae"""
"Papaver rhoeas,""Tracheophyta"",""Plantae"""
"Osteospermum jucundum,"""","""""
"Ribes sanguineum,""Tracheophyta"",""Plantae"""
"Hyacinthoides non-scripta,""Tracheophyta"",""Plantae"""
"Erica carnea,""Charophyta"",""Plantae"""
"Sisymbrium altissimum,""Tracheophyta"",""Plantae"""
"Populus nigra,""Tracheophyta"",""Plantae"""
"Salvia officinalis,""Charophyta"",""Plantae"""
"Alnus glutinosa,""Charophyta"",""Plantae"""
"Anthoxanthum odoratum,""Tracheophyta"",""Plantae"""
"Syringa vulgaris,""Tracheophyta"",""Plantae"""
"Rapistrum rugosum,""Tracheophyta"",""Plantae"""
"Centranthus ruber,""Tracheophyta"",""Plantae"""
"Erigeron canadensis,""Magnoliophyta"",""Plantae"""
"Bellis perennis,""Tracheophyta"",""Plantae"""
"Bidens pilosa,"""","""""
"Hylotelephium telephium,""Magnoliophyta"",""Plantae"""
"Baccharis halimifolia,""Tracheophyta"",""Plantae"""
"Clethra alnifolia,""Tracheophyta"",""Plantae"""
"Alcea rosea,""Tracheophyta"",""Plantae"""
"Vicia faba,""Tracheophyta"",""Plantae"""
"Elymus repens,""Tracheophyta"",""Plantae"""
"Poa annua,""Tracheophyta"",""Plantae"""
"Quercus robur,""Magnoliophyta"",""Plantae"""
"Oxalis articulata,""Tracheophyta"",""Plantae"""
"Geranium pyrenaicum,""Tracheophyta"",""Plantae"""
"Salvia officinalis,""Tracheophyta"",""Plantae"""
"Lonicera japonica,""Tracheophyta"",""Plantae"""
"Galinsoga parviflora,""Tracheophyta"",""Plantae"""
"Scabiosa columbaria,""Tracheophyta"",""Plantae"""
"Prunus cerasus,""Tracheophyta"",""Plantae"""
"Pentaglottis sempervirens,""Tracheophyta"",""Plantae"""
"Hyacinthoides hispanica,""Charophyta"",""Plantae"""
"Cakile maritima,""Tracheophyta"",""Plantae"""
"Viburnum tinus,""Magnoliophyta"",""Plantae"""
"Smyrnium olusatrum,""Tracheophyta"",""Plantae"""
"Campsis radicans,""Charophyta"",""Plantae"""
"Medicago falcata,""Tracheophyta"",""Plantae"""
"Vicia cracca,""Tracheophyta"",""Plantae"""
"Onobrychis viciifolia,""Tracheophyta"",""Plantae"""
"Sorbus aucuparia,""Tracheophyta"",""Plantae"""
"Prunus padus,""Tracheophyta"",""Plantae"""
"Ribes nigrum,""Tracheophyta"",""Plantae"""
"Ribes spicatum,""Tracheophyta"",""Plantae"""
"Diplocephalus picinus,""Arthropoda"",""Animalia"""
"Rubus ulmifolius,""Tracheophyta"",""Plantae"""
"Glebionis coronaria,""Magnoliophyta"",""Plantae"""
"Helianthus annuus,"""","""""
"Waltheria indica,"""","""""
"Clinopodium nepeta,""Tracheophyta"",""Plantae"""
"Mirabilis laevis,""Tracheophyta"",""Plantae"""
"Amorpha fruticosa,""Magnoliophyta"",""Plantae"""
"Perilla frutescens,""Tracheophyta"",""Plantae"""
"Centaurea montana,""Tracheophyta"",""Plantae"""
"Pontederia cordata,""Magnoliophyta"",""Plantae"""
"Nepeta cataria,""Magnoliophyta"",""Plantae"""
"Teucrium chamaedrys,""Tracheophyta"",""Plantae"""
"Euphorbia oblongata,""Tracheophyta"",""Plantae"""
"Nemophila menziesii,""Tracheophyta"",""Plantae"""
"Physostegia virginiana,""Tracheophyta"",""Plantae"""
"Pittosporum tobira,""Charophyta"",""Plantae"""
"Holcus lanatus,""Tracheophyta"",""Plantae"""
"Poa nemoralis,""Tracheophyta"",""Plantae"""
"Melica uniflora,""Tracheophyta"",""Plantae"""
"Galium album,""Tracheophyta"",""Plantae"""
"Meridion circulare,""Ochrophyta"",""Chromista"""
"Cyanus segetum,""Tracheophyta"",""Plantae"""
"Centaurea scabiosa,""Tracheophyta"",""Plantae"""
"Prunus persica,""Tracheophyta"",""Plantae"""
"Choisya ternata,""Streptophyta"",""Viridiplantae"""
"Lamium galeobdolon,""Tracheophyta"",""Plantae"""
"Cosmos sulphureus,""Tracheophyta"",""Plantae"""
"Populus alba,""Tracheophyta"",""Plantae"""
"Passiflora edulis,""Magnoliophyta"",""Plantae"""
"Eupatorium cannabinum,""Magnoliophyta"",""Plantae"""
"Phyllobius roboretanus,""Arthropoda"",""Animalia"""
"Hahnia pusilla,""Arthropoda"",""Animalia"""
"Nardus stricta,""Tracheophyta"",""Plantae"""
"Deschampsia flexuosa,""Tracheophyta"",""Plantae"""
"Tripleurospermum inodorum,""Tracheophyta"",""Plantae"""
"Petroselinum crispum,""Magnoliophyta"",""Plantae"""
"Bellis sylvestris,""Magnoliophyta"",""Plantae"""
"Ammi majus,""Tracheophyta"",""Plantae"""
"Lycophotia porphyrea,"""","""""
"Epilobium ciliatum,""Tracheophyta"",""Plantae"""
"Scilla siberica,""Tracheophyta"",""Plantae"""
"Erica carnea,""Tracheophyta"",""Plantae"""
"Tussilago farfara,""Magnoliophyta"",""Plantae"""
"Argyranthemum frutescens,""Tracheophyta"",""Plantae"""
"Cornus sericea,""Tracheophyta"",""Plantae"""
"Prunus serrulata,""Magnoliophyta"",""Plantae"""
"Caragana arborescens,""Tracheophyta"",""Plantae"""
"Pentaglottis sempervirens,""Magnoliophyta"",""Plantae"""
"Viburnum carlesii,""Tracheophyta"",""Plantae"""
"Hylotelephium maximum,""Tracheophyta"",""Plantae"""
"Portulaca grandiflora,""Tracheophyta"",""Plantae"""
"Cynoglossum creticum,""Tracheophyta"",""Plantae"""
"Crataegus monogyna,""Tracheophyta"",""Plantae"""
"Rubus bifrons,""Tracheophyta"",""Plantae"""
"Papaver nudicaule,""Tracheophyta"",""Plantae"""
"Lobelia erinus,""Tracheophyta"",""Plantae"""
"Acer palmatum,""Tracheophyta"",""Plantae"""
"Myrtus communis,""Tracheophyta"",""Plantae"""
"Cynara cardunculus,""Tracheophyta"",""Plantae"""
"Pyrus communis,""Charophyta"",""Plantae"""
"Melica nutans,""Tracheophyta"",""Plantae"""
"Cynodon dactylon,""Tracheophyta"",""Plantae"""
"Poa trivialis,""Tracheophyta"",""Plantae"""
"Oryzopsis miliacea,""Tracheophyta"",""Plantae"""
"Scorzoneroides autumnalis,""Tracheophyta"",""Plantae"""
"Arbutus unedo,""Tracheophyta"",""Plantae"""
"Ranunculus repens,""Tracheophyta"",""Plantae"""
"Lysimachia barystachys,"""","""""
"Cervus elaphus,"""","""""
"Fragilaria vaucheriae,""Heterokontophyta"",""Protista"""
"Achnanthes minutissima,""Diatomeae"",""Chromista"""
"Navicula menisculus,""Bacillariophyta"",""Chromista"""
"Amphora pediculus,""Bacillariophyta"","""""
"Cocconeis placentula,""Diatomeae"",""Chromista"""
"Navicula lanceolata,""Heterokontophyta"",""Protista"""
"Navicula tripunctata,""Diatomeae"",""Chromista"""
"Navicula cryptotenella,""Ochrophyta"",""Chromista"""
"Urtica urens,""Tracheophyta"",""Plantae"""
"Humulus lupulus,""Tracheophyta"",""Plantae"""
"Geranium pratense,""Tracheophyta"",""Plantae"""
"Hyssopus officinalis,""Tracheophyta"",""Plantae"""
"Citrus sinensis,""Tracheophyta"",""Plantae"""
"Escallonia rubra,"""","""""
"Ribes rubrum,""Tracheophyta"",""Plantae"""
"Anredera cordifolia,""Tracheophyta"",""Plantae"""
"Myosotis sylvatica,""Tracheophyta"",""Plantae"""
"Verbascum lychnitis,""Tracheophyta"",""Plantae"""
"Psidium guajava,""Tracheophyta"",""Plantae"""
"Myosotis arvensis,""Tracheophyta"",""Plantae"""
"Brassica napus,""Tracheophyta"",""Plantae"""
"Robinia pseudoacacia,""Charophyta"",""Plantae"""
"Pseudotsuga menziesii,""Streptophyta"",""Viridiplantae"""
"Vicia sativa,""Tracheophyta"",""Plantae"""
"Anaphalis margaritacea,""Tracheophyta"",""Plantae"""
"Allium sativum,""Tracheophyta"",""Plantae"""
"Lithosia quadra,""Arthropoda"",""Animalia"""
"Sorghum halepense,""Charophyta"",""Plantae"""
"Cynodon dactylon,""Charophyta"",""Plantae"""
"Oenothera glazioviana,""Charophyta"",""Plantae"""
"Acer pseudoplatanus,""Charophyta"",""Plantae"""
"Carabus nemoralis,""Arthropoda"",""Animalia"""
"Pterostichus vernalis,""Arthropoda"",""Animalia"""
"Pterostichus minor,""Arthropoda"",""Animalia"""
"Harpalus rufipes,""Arthropoda"",""Animalia"""
"Chaetocnema hortensis,""Arthropoda"",""Animalia"""
"Atomaria nigriventris,""Arthropoda"",""Animalia"""
"Longitarsus pratensis,""Arthropoda"",""Animalia"""
"Syntomus truncatellus,""Arthropoda"",""Animalia"""
"Limobius borealis,""Arthropoda"",""Animalia"""
"Epitrix pubescens,""Arthropoda"",""Animalia"""
"Phyllotreta nigripes,""Arthropoda"",""Animalia"""
"Neocrepidodera ferruginea,""Arthropoda"",""Animalia"""
"Chrysolina haemoptera,""Arthropoda"",""Animalia"""
"Otiorhynchus raucus,""Arthropoda"",""Animalia"""
"Nebria brevicollis,""Arthropoda"",""Animalia"""
"Megasternum concinnum,""Arthropoda"",""Animalia"""
"Mecinus pyraster,""Arthropoda"",""Animalia"""
"Rhinoncus castor,""Arthropoda"",""Animalia"""
"Ceutorhynchus floralis,""Arthropoda"",""Animalia"""
"Hypera meles,""Arthropoda"",""Animalia"""
"Sitona lepidus,""Arthropoda"",""Animalia"""
"Tanymecus palliatus,""Arthropoda"",""Animalia"""
"Ceutorhynchus erysimi,""Arthropoda"",""Animalia"""
"Cassida vibex,""Arthropoda"",""Animalia"""
"Poecilus cupreus,""Arthropoda"",""Animalia"""
"Dalopius marginatus,""Arthropoda"",""Animalia"""
"Tapinocyba insecta,""Arthropoda"",""Animalia"""
"Microneta viaria,""Arthropoda"",""Animalia"""
"Geostiba circellaris,""Arthropoda"",""Animalia"""
"Mocyta fungi,""Arthropoda"",""Animalia"""
"Habrocerus capillaricornis,""Arthropoda"",""Animalia"""
"Deschampsia cespitosa,""Tracheophyta"",""Plantae"""
"Cynosurus cristatus,""Tracheophyta"",""Plantae"""
"Trifolium arvense,""Tracheophyta"",""Plantae"""
"Ligustrum sinense,""Tracheophyta"",""Plantae"""
"Tagetes erecta,""Tracheophyta"",""Plantae"""
"Antirrhinum majus,""Tracheophyta"",""Plantae"""
"Calendula arvensis,""Tracheophyta"",""Plantae"""
"Achillea filipendulina,""Tracheophyta"",""Plantae"""
"Beta vulgaris,""Magnoliophyta"",""Plantae"""
"Sambucus ebulus,""Tracheophyta"",""Plantae"""
"Dipsacus fullonum,""Streptophyta"",""Viridiplantae"""
"Tripolium pannonicum,""Tracheophyta"",""Plantae"""
"Berteroa incana,""Magnoliophyta"",""Plantae"""
"Leucanthemum maximum,""Tracheophyta"",""Plantae"""
"Anemone hupehensis,""Tracheophyta"",""Plantae"""
"Hypericum patulum,""Tracheophyta"",""Plantae"""
"Trifolium campestre,""Tracheophyta"",""Plantae"""
"Crepis vesicaria,""Tracheophyta"",""Plantae"""
"Verbena bracteata,""Tracheophyta"",""Plantae"""
"Rubia peregrina,""Tracheophyta"",""Plantae"""
"Argemone mexicana,"""","""""
"Berberis julianae,""Tracheophyta"",""Plantae"""
"Verbascum phlomoides,""Tracheophyta"",""Plantae"""
"Ficaria verna,""Magnoliophyta"",""Plantae"""
"Campanula rapunculoides,""Tracheophyta"",""Plantae"""
"Arctium minus,""Magnoliophyta"",""Plantae"""
"Anoda cristata,""Tracheophyta"",""Plantae"""
"Carpobrotus edulis,""Tracheophyta"",""Plantae"""
"Reseda luteola,""Tracheophyta"",""Plantae"""
"Anemone nemorosa,""Tracheophyta"",""Plantae"""
"Anemonoides blanda,""Tracheophyta"",""Plantae"""
"Rubus odoratus,""Tracheophyta"",""Plantae"""
"Ajuga reptans,""Tracheophyta"",""Plantae"""
"Geranium macrorrhizum,""Tracheophyta"",""Plantae"""
"Papaver somniferum,""Tracheophyta"",""Plantae"""
"Papaver orientale,""Tracheophyta"",""Plantae"""
"Lonicera caerulea,""Tracheophyta"",""Plantae"""
"Crocus vernus,""Tracheophyta"",""Plantae"""
"Koelreuteria paniculata,""Tracheophyta"",""Plantae"""
"Solidago gigantea,""Tracheophyta"",""Plantae"""
"Lamium amplexicaule,""Tracheophyta"",""Plantae"""
"Lythrum junceum,""Tracheophyta"",""Plantae"""
"Lagerstroemia indica,""Tracheophyta"",""Plantae"""
"Magnolia grandiflora,""Tracheophyta"",""Plantae"""
"Eriocapitella hupehensis,""Tracheophyta"",""Plantae"""
"Heliopsis helianthoides,""Magnoliophyta"",""Plantae"""
"Gilia achilleifolia,""Tracheophyta"",""Plantae"""
"Monarda didyma,""Tracheophyta"",""Plantae"""
"Limnanthes douglasii,""Tracheophyta"",""Plantae"""
"Oenothera elata,""Magnoliophyta"",""Plantae"""
"Madia elegans,""Tracheophyta"",""Plantae"""
"Centaurea calcitrapa,""Tracheophyta"",""Plantae"""
"Sinapis arvensis,""Tracheophyta"",""Plantae"""
"Astrantia major,""Tracheophyta"",""Plantae"""
"Hydrangea macrophylla,""Tracheophyta"",""Plantae"""
"Salvia nemorosa,""Tracheophyta"",""Plantae"""
"Cucumis sativus,""Magnoliophyta"",""Plantae"""
"Zantedeschia aethiopica,""Tracheophyta"",""Plantae"""
"Tradescantia pallida,""Tracheophyta"",""Plantae"""
"Salix udensis,""Tracheophyta"",""Plantae"""
"Pyrus communis,"""","""""
"Poa pratensis,""Tracheophyta"",""Plantae"""
"Achillea millefolium,"""","""""
"Oenothera fruticosa,""Tracheophyta"",""Plantae"""
"Anthriscus sylvestris,""Tracheophyta"",""Plantae"""
"Potentilla erecta,""Tracheophyta"",""Plantae"""
"Apodemus flavicollis,"""","""""
"Betula alleghaniensis,""Tracheophyta"",""Plantae"""
"Gomphonema parvulum,""Ochrophyta"",""Chromista"""
"Nitzschia recta,""Bacillariophyta"",""Chromista"""
"Tabellaria flocculosa,""Bacillariophyta"","""""
"Pseudostaurosira brevistriata,""Bacillariophyta"","""""
"Melosira varians,""Bacillariophyta"","""""
"Navicula cryptocephala,""Diatomeae"",""Chromista"""
"Diatoma vulgaris,""Ochrophyta"",""Chromista"""
"Nitzschia dissipata,""Diatomeae"",""Chromista"""
"Sellaphora seminulum,""Bacillariophyta"","""""
"Limonium sinuatum,""Tracheophyta"",""Plantae"""
"Iris pseudacorus,""Tracheophyta"",""Plantae"""
"Lavandula angustifolia,""Tracheophyta"",""Plantae"""
"Centaurea nigra,""Tracheophyta"",""Plantae"""
"Trifolium dubium,""Tracheophyta"",""Plantae"""
"Cyanus montanus,""Tracheophyta"",""Plantae"""
"Isatis tinctoria,""Tracheophyta"",""Plantae"""
"Solanum mauritianum,""Tracheophyta"",""Plantae"""
"Skimmia japonica,""Angiospermae"",""Plantae"""
"Centaurea jacea,""Tracheophyta"",""Plantae"""
"Rosa chinensis,"""","""""
"Eschscholzia californica,""Charophyta"",""Plantae"""
"Epilobium hirsutum,""Tracheophyta"",""Plantae"""
"Geranium phaeum,""Tracheophyta"",""Plantae"""
"Echium plantagineum,""Tracheophyta"",""Plantae"""
"Berberis darwinii,""Tracheophyta"",""Plantae"""
"Alternanthera ficoidea,""Tracheophyta"",""Plantae"""
"Helianthus maximiliani,""Tracheophyta"",""Plantae"""
"Foeniculum vulgare,""Charophyta"",""Plantae"""
"Fagus sylvatica,""Charophyta"",""Plantae"""
"Cicer arietinum,""Tracheophyta"",""Plantae"""
"Capsicum annuum,""Tracheophyta"",""Plantae"""
"Rubus floribundus,""Tracheophyta"",""Plantae"""
"Impatiens glandulifera,""Tracheophyta"",""Plantae"""
"Melissa officinalis,""Tracheophyta"",""Plantae"""
"Acer platanoides,""Charophyta"",""Plantae"""
"Eryngium campestre,""Tracheophyta"",""Plantae"""
"Anethum graveolens,""Magnoliophyta"",""Plantae"""
"Seseli libanotis,""Tracheophyta"",""Plantae"""
"Impatiens noli-tangere,""Tracheophyta"",""Plantae"""
"Impatiens parviflora,""Tracheophyta"",""Plantae"""
"Alliaria petiolata,""Tracheophyta"",""Plantae"""
"Lactuca sativa,"""","""""
"Geranium robertianum,""Tracheophyta"",""Plantae"""
"Matricaria chamomilla,""Tracheophyta"",""Plantae"""
"Lamiastrum galeobdolon,"""",""Plantae"""
"Torilis japonica,""Charophyta"",""Plantae"""
"Eichhornia crassipes,""Tracheophyta"",""Plantae"""
"Mentha longifolia,""Magnoliophyta"",""Plantae"""
"Choisya ternata,""Tracheophyta"",""Plantae"""
"Melia azedarach,""Tracheophyta"",""Plantae"""
"Rubus fruticosus,""Charophyta"",""Plantae"""
"Fraxinus excelsior,""Charophyta"",""Plantae"""
"Ilex aquifolium,""Tracheophyta"",""Plantae"""
"Euonymus europaeus,""Tracheophyta"",""Plantae"""
"Ribes alpinum,""Tracheophyta"",""Plantae"""
"Arthaldeus pascuellus,""Arthropoda"",""Animalia"""
"Aphrodes bicincta,""Arthropoda"",""Animalia"""
"Eupteryx vittata,""Arthropoda"",""Animalia"""
"Trachys scrobiculatus,""Arthropoda"",""Animalia"""
"Cicadella viridis,""Arthropoda"",""Animalia"""
"Harpalus tardus,""Arthropoda"",""Animalia"""
"Hyperaspis campestris,""Arthropoda"",""Animalia"""
"Stenodema laevigata,""Arthropoda"",""Animalia"""
"Stenodema calcarata,""Arthropoda"",""Animalia"""
"Eupteryx atropunctata,""Arthropoda"",""Animalia"""
"Eupteryx calcarata,""Arthropoda"",""Animalia"""
"Eupteryx notata,""Arthropoda"",""Animalia"""
"Aloconota gregaria,""Arthropoda"",""Animalia"""
"Eurygaster testudinaria,""Arthropoda"",""Animalia"""
"Eurygaster maura,""Arthropoda"",""Animalia"""
"Badister bullatus,""Arthropoda"",""Animalia"""
"Scymnus haemorrhoidalis,""Arthropoda"",""Animalia"""
"Scymnus frontalis,""Arthropoda"",""Animalia"""
"Atomaria atricapilla,""Arthropoda"",""Animalia"""
"Atomaria basalis,""Arthropoda"",""Animalia"""
"Atomaria fuscata,""Arthropoda"",""Animalia"""
"Deltocephalus pulicaris,""Arthropoda"",""Animalia"""
"Longitarsus luridus,""Arthropoda"",""Animalia"""
"Chaetocnema concinna,""Arthropoda"",""Animalia"""
"Agonum muelleri,""Arthropoda"",""Animalia"""
"Nabis brevis,""Arthropoda"",""Animalia"""
"Palomena viridissima,""Arthropoda"",""Animalia"""
"Aphrodes makarovi,""Arthropoda"",""Animalia"""
"Amara convexior,""Arthropoda"",""Animalia"""
"Catapion seniculus,""Arthropoda"",""Animalia"""
"Ischnopterapion loti,""Arthropoda"",""Animalia"""
"Ischnopterapion virens,""Arthropoda"",""Animalia"""
"Diplapion confluens,""Arthropoda"",""Animalia"""
"Phyllotreta vittula,""Arthropoda"",""Animalia"""
"Oulema duftschmidi,""Arthropoda"",""Animalia"""
"Timarcha goettingensis,""Arthropoda"",""Animalia"""
"Chrysolina sturmi,""Arthropoda"",""Animalia"""
"Tytthaspis sedecimpunctata,""Arthropoda"",""Animalia"""
"Stephostethus lardarius,""Arthropoda"",""Animalia"""
"Enicmus histrio,""Arthropoda"",""Animalia"""
"Cortinicara gibbosa,""Arthropoda"",""Animalia"""
"Ptomaphagus sericatus,""Arthropoda"",""Animalia"""
"Anotylus sculpturatus,""Arthropoda"",""Animalia"""
"Anotylus inustus,""Arthropoda"",""Animalia"""
"Tachyporus nitidulus,""Arthropoda"",""Animalia"""
"Rhopalus parumpunctatus,""Arthropoda"",""Animalia"""
"Stictopleurus abutilon,""Arthropoda"",""Animalia"""
"Cantharis rufa,""Arthropoda"",""Animalia"""
"Anaceratagallia ribauti,""Arthropoda"",""Animalia"""
"Errastunus ocellaris,""Arthropoda"",""Animalia"""
"Anoscopus serratulae,""Arthropoda"",""Animalia"""
"Anaptus major,""Arthropoda"",""Animalia"""
"Acalypta carinata,""Arthropoda"",""Animalia"""
"Dictyonota tricornis,""Arthropoda"",""Animalia"""
"Polymerus unifasciatus,""Arthropoda"",""Animalia"""
"Apion frumentarium,""Arthropoda"",""Animalia"""
"Apion violaceum,""Arthropoda"",""Animalia"""
"Phyllotreta undulata,""Arthropoda"",""Animalia"""
"Margarinotus purpurascens,""Arthropoda"",""Animalia"""
"Sericoderus lateralis,""Arthropoda"",""Animalia"""
"Propylea quatuordecimpunctata,""Arthropoda"",""Animalia"""
"Acupalpus meridianus,""Arthropoda"",""Animalia"""
"Asaphidion flavipes,""Arthropoda"",""Animalia"""
"Bembidion quadrimaculatum,""Arthropoda"",""Animalia"""
"Tychius picirostris,""Arthropoda"",""Animalia"""
"Apion semivittatum,""Arthropoda"",""Animalia"""
"Apion cruentatum,""Arthropoda"",""Animalia"""
"Longitarsus parvulus,""Arthropoda"",""Animalia"""
"Longitarsus melanocephalus,""Arthropoda"",""Animalia"""
"Gastrophysa viridula,""Arthropoda"",""Animalia"""
"Himacerus mirmicoides,""Arthropoda"",""Animalia"""
"Aleochara curtula,""Arthropoda"",""Animalia"""
"Plagiognathus chrysanthemi,""Arthropoda"",""Animalia"""
"Nabis ferus,""Arthropoda"",""Animalia"""
"Orthops kalmii,""Arthropoda"",""Animalia"""
"Plagiognathus arbustorum,""Arthropoda"",""Animalia"""
"Catoplatus fabricii,""Arthropoda"",""Animalia"""
"Scolopostethus affinis,""Arthropoda"",""Animalia"""
"Cassida sanguinosa,""Arthropoda"",""Animalia"""
"Frankliniella intonsa,""Arthropoda"",""Animalia"""
"Amphimallon solstitiale,""Arthropoda"",""Animalia"""
"Cryptophagus pilosus,""Arthropoda"",""Animalia"""
"Pterostichus strenuus,""Arthropoda"",""Animalia"""
"Stomis pumicatus,""Arthropoda"",""Animalia"""
"Athysanus argentarius,""Arthropoda"",""Animalia"""
"Conosanus obsoletus,""Arthropoda"",""Animalia"""
"Amischa decipiens,""Arthropoda"",""Animalia"""
"Oligota pumilio,""Arthropoda"",""Animalia"""
"Acrotrichis fascicularis,""Arthropoda"",""Animalia"""
"Stictocephala bisonia,""Arthropoda"",""Animalia"""
"Limnobaris dolorosa,""Arthropoda"",""Animalia"""
"Chrysops relictus,""Arthropoda"",""Animalia"""
"Procloeon bifidum,""Arthropoda"",""Animalia"""
"Cloeon simile,""Arthropoda"",""Animalia"""
"Euophrys frontalis,""Arthropoda"",""Animalia"""
"Nargus anisotomoides,""Arthropoda"",""Animalia"""
"Ectinus aterrimus,""Arthropoda"",""Animalia"""
"Trichoniscus pusillus,""Arthropoda"",""Animalia"""
"Neon reticulatus,""Arthropoda"",""Animalia"""
"Ceratinella brevis,""Arthropoda"",""Animalia"""
"Tenuiphantes tenuis,""Arthropoda"",""Animalia"""
"Soleirolia soleirolii,""Tracheophyta"",""Plantae"""
"Centaurea stoebe,""Tracheophyta"",""Plantae"""
"Petasites pyrenaicus,""Tracheophyta"",""Plantae"""
"Dipsacus fullonum,""Tracheophyta"",""Plantae"""
"Euonymus fortunei,""Tracheophyta"",""Plantae"""
"Parietaria judaica,""Tracheophyta"",""Plantae"""
"Hedera canariensis,""Tracheophyta"",""Plantae"""
"Salix cinerea,""Tracheophyta"",""Plantae"""
"Staphylea pinnata,""Magnoliophyta"",""Plantae"""
"Physalis peruviana,""Tracheophyta"",""Plantae"""
"Lycopersicon esculentum,""Tracheophyta"",""Plantae"""
"Calystegia sepium,""Magnoliophyta"",""Plantae"""
"Diplotaxis tenuifolia,""Magnoliophyta"",""Plantae"""
"Torilis arvensis,""Tracheophyta"",""Plantae"""
"Succisa pratensis,""Tracheophyta"",""Plantae"""
"Hibiscus moscheutos,""Tracheophyta"",""Plantae"""
"Persicaria hydropiper,""Tracheophyta"",""Plantae"""
"Cornus sanguinea,""Tracheophyta"",""Plantae"""
"Jacobaea erucifolia,""Tracheophyta"",""Plantae"""
"Anemonastrum canadense,""Tracheophyta"",""Plantae"""
"Coreopsis verticillata,""Tracheophyta"",""Plantae"""
"Centaurea nigrescens,""Tracheophyta"",""Plantae"""
"Narcissus tazetta,""Tracheophyta"",""Plantae"""
"Senecio nemorensis,""Tracheophyta"",""Plantae"""
"Lomelosia caucasica,""Tracheophyta"",""Plantae"""
"Coreopsis lanceolata,""Tracheophyta"",""Plantae"""
"Scabiosa ochroleuca,""Magnoliophyta"",""Plantae"""
"Leucanthemum superbum,""Tracheophyta"",""Plantae"""
"Conium maculatum,""Tracheophyta"",""Plantae"""
"Euphorbia epithymoides,""Tracheophyta"",""Plantae"""
"Chamaemelum nobile,""Tracheophyta"",""Plantae"""
"Heliotropium arborescens,""Tracheophyta"",""Plantae"""
"Eupatorium cannabinum,""Tracheophyta"",""Plantae"""
"Myosotis stricta,""Tracheophyta"",""Plantae"""
"Cerastium alpinum,""Tracheophyta"",""Plantae"""
"Sherardia arvensis,""Tracheophyta"",""Plantae"""
"Epilobium brachycarpum,""Tracheophyta"",""Plantae"""
"Lolium perenne,""Tracheophyta"",""Plantae"""
