occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship
;Isaria farinosa;Isaria farinosa (Holmsk.) Fr.;8601365;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps farinosa;Isaria farinosa;(Holmsk.) Fr.
;Bombus pratorum;Bombus pratorum (Linnaeus, 1761);1340305;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Bombus;Bombus pratorum;Bombus pratorum;(Linnaeus, 1761) 
;Armillaria mellea;Armillaria mellea (Vahl) P.Kumm.;2536891;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;Armillaria mellea;Armillaria mellea;(Vahl) P.Kumm.
;Melanomma pulvis-pyrius;Melanomma pulvis-pyrius (Pers.) Fuckel;9025616;EXACT;98;ACCEPTED;SPECIES;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanomma;Melanomma pulvis-pyrius;Melanomma pulvis-pyrius;(Pers.) Fuckel
;Trametes pubescens;Trametes pubescens (Schumach.) Pilát;7621208;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes pubescens;Trametes pubescens;(Schumach.) Pilát
;Andrena marginata;Andrena marginata Fabricius, 1776;1357540;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andrena;Andrena marginata;Andrena marginata;Fabricius, 1776
;Dendrocopos medius;Dendrocopos medius (Linnaeus, 1758);2478026;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Piciformes;Picidae;Dendrocoptes;Dendrocoptes medius;Dendrocopos medius;(Linnaeus, 1758) 
;Coccyzus americanus;Coccyzus americanus (Linnaeus, 1758);2496287;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Cuculiformes;Cuculidae;Coccyzus;Coccyzus americanus;Coccyzus americanus;(Linnaeus, 1758) 
;Dermacentor marginatus;Dermacentor marginatus Sulzer, 1776;2183411;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Ixodida;Ixodidae;Dermacentor;Dermacentor marginatus;Dermacentor marginatus;Sulzer, 1776
;Larinioides cornutus;Larinioides cornutus (Clerck, 1757);2159204;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Larinioides;Larinioides cornutus;Larinioides cornutus;(Clerck, 1757) 
;Clubiona pallidula;Clubiona pallidula (Clerck, 1757);2143922;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Clubionidae;Clubiona;Clubiona pallidula;Clubiona pallidula;(Clerck, 1757) 
;Bjerkandera adusta;Bjerkandera adusta (Willd.) P.Karst.;2543824;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Bjerkandera;Bjerkandera adusta;Bjerkandera adusta;(Willd.) P.Karst.
;Ochropsora ariae;Ochropsora ariae (Fuckel) Ramsb.;2516464;EXACT;97;ACCEPTED;SPECIES;Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Uropyxidaceae;Ochropsora;Ochropsora ariae;Ochropsora ariae;(Fuckel) Ramsb.
;Wilsonomyces carpophilus;Wilsonomyces carpophilus (Lév.) Adask., J.M.Ogawa & E.E.Butler;2621673;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Stigmina;Stigmina carpophila;Wilsonomyces carpophilus;(Lév.) Adask., J.M.Ogawa & E.E.Butler
;Aureobasidium vitis;Aureobasidium vitis Viala & G.Boyer;3524391;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium;Aureobasidium pullulans;Aureobasidium vitis;Viala & G.Boyer
;Pleurophragmium parvisporum;Pleurophragmium parvisporum (Preuss) Hol.-Jech.;2583994;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Leotiomycetes;Rhytismatales;Calloriaceae;Dactylaria;Dactylaria parvispora;Pleurophragmium parvisporum;(Preuss) Hol.-Jech.
;Agrotis segetum;Agrotis segetum (Denis & Schiffermüller), 1775;1771040;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Agrotis;Agrotis segetum;Agrotis segetum;(Denis & Schiffermüller) , 1775
;Viteus vitifoliae;Viteus vitifoliae (Fitch, 1855);2049509;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Phylloxeridae;Daktulosphaira;Daktulosphaira vitifoliae;Viteus vitifoliae;(Fitch, 1855) 
;Plasmopara crustosa;Plasmopara crustosa (Fr.) Jørst.;3204101;EXACT;98;SYNONYM;SPECIES;Chromista;Oomycota;Peronosporea;Peronosporales;Peronosporaceae;Peronospora;Peronospora crustosa;Plasmopara crustosa;(Fr.) Jørst.
;Calvia quatuordecimguttata;Calvia quatuordecimguttata (Linnaeus, 1758);1043171;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Calvia;Calvia quatuordecimguttata;Calvia quatuordecimguttata;(Linnaeus, 1758) 
;Epiblema uddmanniana;Epiblema uddmanniana Linnaeus;9380708;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Notocelia;Notocelia uddmanniana;Epiblema uddmanniana;Linnaeus
;Nephus quadrimaculatus;Nephus quadrimaculatus (Herbst, 1783);5877937;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Nephus;Nephus quadrimaculatus;Nephus quadrimaculatus;(Herbst, 1783) 
;Satyrium spini;Satyrium spini (Denis & Schiffermüller, 1775);7391741;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Tuttiola;Tuttiola spini;Satyrium spini;(Denis & Schiffermüller, 1775) 
;Limenitis camilla;Nymphalidae;7017;HIGHERRANK;97;ACCEPTED;FAMILY;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;;;Nymphalidae;
;Crocicreas cyathoideum;Crocicreas cyathoideum (Bull.) S.E.Carp.;8925944;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Cyathicula;Cyathicula cyathoidea;Crocicreas cyathoideum;(Bull.) S.E.Carp.
;Flammulina velutipes;Flammulina velutipes (Curtis) Singer;3341441;EXACT;97;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Flammulina;Flammulina velutipes;Flammulina velutipes;(Curtis) Singer
;Exidia nucleata;Exidia nucleata (Schwein.) Burt;8917910;EXACT;98;SYNONYM;SPECIES;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Hyaloriaceae;Myxarium;Myxarium nucleatum;Exidia nucleata;(Schwein.) Burt
;Botrytis californica;Botrytis californica S.Saito & C.L.Xiao;9652118;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;Botrytis californica;Botrytis californica;S.Saito & C.L.Xiao
;Auricularia mesenterica;Auricularia mesenterica (Dicks.) Pers.;5249297;EXACT;97;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia;Auricularia mesenterica;Auricularia mesenterica;(Dicks.) Pers.
;Stenurella melanura;Stenurella melanura (Linnaeus, 1758);8583922;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Stenurella;Stenurella melanura;Stenurella melanura;(Linnaeus, 1758) 
;Agapanthia villosoviridescens;Agapanthia villosoviridescens (Degeer, 1775);8546826;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Agapanthia;Agapanthia villosoviridescens;Agapanthia villosoviridescens;(Degeer, 1775) 
;Involvulus caeruleus;Involvulus caeruleus (C.DeGeer, 1775);8543088;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Attelabidae;Involvulus;Involvulus icosandriae;Involvulus caeruleus;(C.DeGeer, 1775) 
;Mellicta athalia;Mellicta athalia (von Rottemburg, 1775);1913328;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Mellicta;Mellicta athalia;Mellicta athalia;(von Rottemburg, 1775) 
;Hipparchia semele;Hipparchia semele Linnaeus, 1758;8176911;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Hipparchia;Hipparchia semele;Hipparchia semele;Linnaeus, 1758
;Phylloscopus sibillatrix;Phylloscopus sibillatrix (Bechstein, 1792);8128385;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;Phylloscopus sibillatrix;Phylloscopus sibillatrix;(Bechstein, 1792) 
;Sicus ferrugineus;Sicus ferrugineus (Linnaeus, 1761);8078708;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Conopidae;Sicus;Sicus ferrugineus;Sicus ferrugineus;(Linnaeus, 1761) 
;Clytus arietis;Clytus arietis (Linnaeus, 1758);7994366;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Clytus;Clytus arietis;Clytus arietis;(Linnaeus, 1758) 
;Melanargia galathea;Melanargia galathea Linnaeus, 1758;7854318;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Melanargia;Melanargia galathea;Melanargia galathea;Linnaeus, 1758
;Eristalis lineata;Eristalis lineata Wahlberg, 1843;1540234;EXACT;97;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia morio;Eristalis lineata;Wahlberg, 1843
;Choreutis nemorana;Choreutis nemorana (Hübner, 1799);7675186;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Choreutidae;Anthophila;Anthophila nemorana;Choreutis nemorana;(Hübner, 1799) 
;Eupoecilia angustana;Eupoecilia angustana Hübner, 1799;5104015;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Eupoecilia;Eupoecilia angustana;Eupoecilia angustana;Hübner, 1799
;Inermocoelotes inermis;Inermocoelotes inermis (L.Koch, 1855);7537556;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Agelenidae;Inermocoelotes;Inermocoelotes inermis;Inermocoelotes inermis;(L.Koch, 1855) 
;Erythricium aurantiacum;Erythricium aurantiacum (Lasch) D.Hawksw. & A.Henrici;7421154;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Erythricium;Erythricium aurantiacum;Erythricium aurantiacum;(Lasch) D.Hawksw. & A.Henrici
;Ichthyaetus audouinii;Ichthyaetus audouinii (Payraudeau, 1826);7406504;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Charadriiformes;Laridae;Ichthyaetus;Ichthyaetus audouinii;Ichthyaetus audouinii;(Payraudeau, 1826) 
;Anorthoa munda;Anorthoa munda (Denis & Schiffermüller), 1775;6544687;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Anorthoa;Anorthoa munda;Anorthoa munda;(Denis & Schiffermüller) , 1775
;Trichoglossus haematodus;Trichoglossus haematodus (Linnaeus, 1771);2479686;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Trichoglossus;Trichoglossus haematodus;Trichoglossus haematodus;(Linnaeus, 1771) 
;Crithagra mozambica;Crithagra mozambica (P.L.Statius Müller, 1776);6100996;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Crithagra;Crithagra mozambica;Crithagra mozambica;(P.L.Statius Müller, 1776) 
;Pristiphora appendiculata;Pristiphora appendiculata (Hartig, 1837);6097016;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Pristiphora;Pristiphora appendiculata;Pristiphora appendiculata;(Hartig, 1837) 
;Satyrium w-album;Satyrium w-album (Knoch, 1782);5882965;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Satyrium;Satyrium w-album;Satyrium w-album;(Knoch, 1782) 
;Oenopia conglobata;Oenopia conglobata (Linnaeus, 1758);5877911;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Oenopia;Oenopia conglobata;Oenopia conglobata;(Linnaeus, 1758) 
;Arge cyanocrocea;Arge cyanocrocea (Forster, 1771);5868173;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Argidae;Arge;Arge cyanocrocea;Arge cyanocrocea;(Forster, 1771) 
;Cephus pygmeus;Cephus pygmeus (Linnaeus, 1767);5868024;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Cephidae;Cephus;Cephus pygmeus;Cephus pygmeus;(Linnaeus, 1767) 
;Lysandra coridon;Lysandra coridon (Poda, 1761);1925221;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lysandra;Lysandra coridon;Lysandra coridon;(Poda, 1761) 
;Xanthogramma citrofasciatum;Xanthogramma citrofasciatum (De Geer, 1776);5766549;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Philhelius;Philhelius festivus;Xanthogramma citrofasciatum;(De Geer, 1776) 
;Euodynerus dantici;Euodynerus dantici Rossi, 1790;5762352;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Eumenidae;Euodynerus;Euodynerus dantici;Euodynerus dantici;Rossi, 1790
;Lecanium corni;Lecanium corni Bouché, 1844;5758510;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Coccidae;Parthenolecanium;Parthenolecanium corni;Lecanium corni;Bouché, 1844
;Abax ovalis;Abax ovalis (Duftschmid, 1812);5754770;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Abax;Abax ovalis;Abax ovalis;(Duftschmid, 1812) 
;Trichodes alvearius;Trichodes alvearius (Fabricius, 1792);5748234;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cleridae;Trichodes;Trichodes alvearius;Trichodes alvearius;(Fabricius, 1792) 
;Plecotus austriacus;Plecotus austriacus (J.Fischer, 1829);5739437;EXACT;98;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Plecotus;Plecotus austriacus;Plecotus austriacus;(J.Fischer, 1829) 
;Myodes glareolus;Myodes glareolus (Schreber, 1780);5706764;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Myodes;Myodes glareolus;Myodes glareolus;(Schreber, 1780) 
;Capreolus capreolus;Capreolus capreolus (Linnaeus, 1758);5220126;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;Capreolus;Capreolus capreolus;Capreolus capreolus;(Linnaeus, 1758) 
;Agrobacterium radiobacter;Agrobacterium radiobacter (Beijerinck & van Delden, 1902) Conn, 1942;3220735;EXACT;99;ACCEPTED;SPECIES;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Agrobacterium radiobacter;Agrobacterium radiobacter;(Beijerinck & van Delden, 1902) Conn, 1942
;Ophiobolus erythrosporus;Ophiobolus erythrosporus (Riess) G.Winter;5263072;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Pseudoophiobolus;Pseudoophiobolus erythrosporus;Ophiobolus erythrosporus;(Riess) G.Winter
;Torula herbarum;Torula herbarum (Pers.) Link;5258129;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Torulaceae;Torula;Torula herbarum;Torula herbarum;(Pers.) Link
;Volutella ciliata;Volutella ciliata (Alb. & Schwein.) Fr.;5251681;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Volutella;Volutella ciliata;Volutella ciliata;(Alb. & Schwein.) Fr.
;Auricularia auricula-judae;Auricularia auricula-judae (Bull.) Quél.;5249271;EXACT;97;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia;Auricularia auricula-judae;Auricularia auricula-judae;(Bull.) Quél.
;Pycnoporus cinnabarinus;Pycnoporus cinnabarinus (Jacq.) P.Karst.;5246466;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Pycnoporus;Pycnoporus cinnabarinus;Pycnoporus cinnabarinus;(Jacq.) P.Karst.
;Tapinella panuoides;Tapinella panuoides (Fr.) E.-J.Gilbert;5244293;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Boletales;Tapinellaceae;Tapinella;Tapinella panuoides;Tapinella panuoides;(Fr.) E.-J.Gilbert
;Lachnella alboviolascens;Lachnella alboviolascens (Alb. & Schwein.) Fr.;5241490;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Niaceae;Lachnella;Lachnella alboviolascens;Lachnella alboviolascens;(Alb. & Schwein.) Fr.
;Lachnella villosa;Lachnella villosa (Pers.) Donk;7504660;EXACT;97;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Niaceae;Lachnella;Lachnella villosa;Lachnella villosa;(Pers.) Donk
;Schizophyllum commune;Schizophyllum commune Fr.;5241128;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Schizophyllum;Schizophyllum commune;Schizophyllum commune;Fr.
;Micromys minutus;Micromys minutus (Pallas, 1771);5219833;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Muridae;Micromys;Micromys minutus;Micromys minutus;(Pallas, 1771) 
;Sciurus carolinensis;Sciurus carolinensis Gmelin, 1788;5219681;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;Sciurus carolinensis;Sciurus carolinensis;Gmelin, 1788
;Procyon lotor;Procyon lotor (Linnaeus, 1758);5218786;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Procyon;Procyon lotor;Procyon lotor;(Linnaeus, 1758) 
;Nyctalus noctula;Nyctalus noctula (Schreber, 1774);5218524;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Nyctalus;Nyctalus noctula;Nyctalus noctula;(Schreber, 1774) 
;Plecotus auritus;Plecotus auritus (Linnaeus, 1758);5218507;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Plecotus;Plecotus auritus;Plecotus auritus;(Linnaeus, 1758) 
;Philodromus dispar;Philodromus dispar Walckenaer, 1826;5169527;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Philodromidae;Philodromus;Philodromus dispar;Philodromus dispar;Walckenaer, 1826
;Homotoma ficus;Homotoma ficus (Linnaeus, 1758);5153082;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Homotomidae;Homotoma;Homotoma ficus;Homotoma ficus;(Linnaeus, 1758) 
;Campyloneura virgula;Campyloneura virgula (Herrich-Schaeffer, 1835);5153002;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Campyloneura;Campyloneura virgula;Campyloneura virgula;(Herrich-Schaeffer, 1835) 
;Hesperia comma;Hesperia comma Linnaeus, 1758;7633472;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Hesperia;Hesperia comma;Hesperia comma;Linnaeus, 1758
;Colias croceus;Colias croceus (Geoffroy, 1785);5137612;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Pieridae;Colias;Colias croceus;Colias croceus;(Geoffroy, 1785) 
;Erebia aethiops;Erebia aethiops Esper, 1777;5135191;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Erebia;Erebia aethiops;Erebia aethiops;Esper, 1777
;Anthophila fabriciana;Anthophila fabriciana (Linnaeus, 1767);5123461;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Choreutidae;Anthophila;Anthophila fabriciana;Anthophila fabriciana;(Linnaeus, 1767) 
;Contarinia nicolayi;Contarinia nicolayi (Rübsaamen, 1895);5082318;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;Contarinia;Contarinia nicolayi;Contarinia nicolayi;(Rübsaamen, 1895) 
;Kiefferia pericarpiicola;Kiefferia pericarpiicola (Bremi, 1847);5081380;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;Kiefferia;Kiefferia pericarpiicola;Kiefferia pericarpiicola;(Bremi, 1847) 
;Leopoldius signatus;Leopoldius signatus (Wiedemann, 1824);5076679;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Conopidae;Leopoldius;Leopoldius signatus;Leopoldius signatus;(Wiedemann, 1824) 
;Rhinophora lepida;Rhinophora lepida (Meigen, 1824);5072889;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Rhinophoridae;Rhinophora;Rhinophora lepida;Rhinophora lepida;(Meigen, 1824) 
;Helophilus pendulus;Helophilus pendulus (Linnaeus, 1758);5071352;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Helophilus;Helophilus pendulus;Helophilus pendulus;(Linnaeus, 1758) 
;Leucozona lucorum;Leucozona lucorum (Linnaeus, 1758);5071172;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Leucozona;Leucozona lucorum;Leucozona lucorum;(Linnaeus, 1758) 
;Gomphus vulgatissimus;Gomphus vulgatissimus Linnaeus, 1758;5051951;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Odonata;Gomphidae;Gomphus;Gomphus vulgatissimus;Gomphus vulgatissimus;Linnaeus, 1758
;Osmia caerulescens;Osmia caerulescens (Linnaeus, 1758);5039096;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Osmia;Osmia caerulescens;Osmia caerulescens;(Linnaeus, 1758) 
;Phyllobius pyri;Phyllobius pyri Linnaeus, 1758;5022641;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Phyllobius;Phyllobius pyri;Phyllobius pyri;Linnaeus, 1758
;Xyleborus dispar;Xyleborus dispar Wood & Bright, 1992;5020442;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Xyleborus;Xyleborus dispar;Xyleborus dispar;Wood & Bright, 1992
;Brachypterus urticae;Brachypterus urticae (Fabricius, 1792);4990270;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Brachypterus;Brachypterus urticae;Brachypterus urticae;(Fabricius, 1792) 
;Phyllocoptes eupadi;Phyllocoptes eupadi (Newkirk, 1984);4543770;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Phyllocoptes;Phyllocoptes eupadi;Phyllocoptes eupadi;(Newkirk, 1984) 
;Lasiommata megera;Lasiommata megera (Linnaeus, 1767);4535632;EXACT;97;DOUBTFUL;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Pararge;Lasiommata megera;Lasiommata megera;(Linnaeus, 1767) 
;Argynnis aglaja;Argynnis aglaja (Linnaeus, 1758);4535447;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Speyeria;Speyeria aglaja;Argynnis aglaja;(Linnaeus, 1758) 
;Argynnis adippe;Argynnis adippe Schiffermuller, 1775;7931431;EXACT;97;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Fabriciana;Fabriciana adippe;Argynnis adippe;Schiffermuller, 1775
;Allophyes oxyacanthae;Allophyes oxyacanthae (Linnaeus, 1758);4534719;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Allophyes;Allophyes oxyacanthae;Allophyes oxyacanthae;(Linnaeus, 1758) 
;Euplagia quadripunctaria;Euplagia quadripunctaria (Poda, 1761);4532532;EXACT;97;DOUBTFUL;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Panaxia;Euplagia quadripunctaria;Euplagia quadripunctaria;(Poda, 1761) 
;Acrobasis advenella;Acrobasis advenella (Zincken, 1818);4531147;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae;Acrobasis;Acrobasis advenella;Acrobasis advenella;(Zincken, 1818) 
;Celypha lacunana;Celypha lacunana (Denis & Schiffermüller, 1775);4529906;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Syricoris;Syricoris lacunana;Celypha lacunana;(Denis & Schiffermüller, 1775) 
;Eriogaster lanestris;Eriogaster lanestris Linnaeus, 1758;4525266;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Lasiocampidae;Eriogaster;Eriogaster lanestris;Eriogaster lanestris;Linnaeus, 1758
;Phigalia pilosaria;Phigalia pilosaria (Denis & Schiffermüller), 1775;4524740;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Phigalia;Phigalia pilosaria;Phigalia pilosaria;(Denis & Schiffermüller) , 1775
;Episyron rufipes;Episyron rufipes (Linnaeus, 1758);4505244;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Pompilidae;Episyron;Episyron rufipes;Episyron rufipes;(Linnaeus, 1758) 
;Bombus magnus;Bombus magnus Vogt, 1911;4496017;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Bombus;Bombus magnus;Bombus magnus;Vogt, 1911
