"source","interaction","target"
"Apis mellifera","visitsFlowersOf","Papaver rhoeas"
"Apis mellifera","visitsFlowersOf","Corylus avellana"
"Apis mellifera","visitsFlowersOf","Dactylis glomerata"
"Apis mellifera","visits","Symphytum officinale"
"Apis mellifera","visits","Lepidium draba"
"Apis mellifera","visits","Alliaria petiolata"
"Apis mellifera","visits","Crambe maritima"
"Apis mellifera","visits","Trifolium arvense"
"Apis mellifera","visits","Plantago lanceolata"
"Apis mellifera","visits","Hypericum perforatum"
"Apis mellifera","visits","Achillea millefolium"
"Apis mellifera","visits","Tanacetum vulgare"
"Apis mellifera","visits","Cirsium vulgare"
"Apis mellifera","visits","Aegopodium podagraria"
"Apis mellifera","visits","Prunus spinosa"
"Apis mellifera","visits","Betonica officinalis"
"Apis mellifera","visits","Ajuga reptans"
"Apis mellifera","pollinates","Vinca minor"
"Apis mellifera","pollinates","Ajuga reptans"
"Apis mellifera","pollinates","Tettigonia viridissima"
"Apis mellifera","pollinates","Oxythyrea funesta"
"Apis mellifera","interactsWith","Cardamine pratensis"
"Apis mellifera","interactsWith","Symphytum officinale"
"Apis mellifera","interactsWith","Teucrium chamaedrys"
"Apis mellifera","interactsWith","Securigera varia"
"Apis mellifera","interactsWith","Thymus pulegioides"
"Apis mellifera","interactsWith","Chelidonium majus"
"Apis mellifera","interactsWith","Viola tricolor"
"Apis mellifera","interactsWith","Galinsoga parviflora"
"Apis mellifera","interactsWith","Saponaria officinalis"
"Apis mellifera","interactsWith","Cornus sanguinea"
"Apis mellifera","interactsWith","Anemone nemorosa"
"Apis mellifera","interactsWith","Datura stramonium"
"Apis mellifera","interactsWith","Ajuga reptans"
"Apis mellifera","interactsWith","Echium vulgare"
"Apis mellifera","hasHost","Amorpha fruticosa"
"Apis mellifera","eats","Nymphoides peltata"
"Apis mellifera","eats","Carduus nutans"
"Apis mellifera","eats","Symphytum officinale"
"Apis mellifera","eats","Linaria vulgaris"
"Apis mellifera","eats","Arctium tomentosum"
"Apis mellifera","eats","Hepatica nobilis"
"Apis mellifera","eats","Caltha palustris"
"Apis mellifera","eats","Prunella vulgaris"
"Apis mellifera","eats","Iris pseudacorus"
"Apis mellifera","eats","Lathraea squamaria"
"Apis mellifera","eats","Ailanthus altissima"
"Apis mellifera","eats","Lythrum salicaria"
"Apis mellifera","eats","Tussilago farfara"
"Apis mellifera","eats","Pilosella aurantiaca"
"Apis mellifera","eats","Cornus sanguinea"
"Apis mellifera","eats","Aegopodium podagraria"
"Apis mellifera","eats","Filipendula ulmaria"
"Apis mellifera","eats","Vicia sativa"
"Apis mellifera","eats","Onobrychis viciifolia"
"Apis mellifera","eats","Mentha longifolia"
"Apis mellifera","eats","Salvia pratensis"
"Apis mellifera","eats","Glechoma hederacea"
"Apis mellifera","eats","Echium vulgare"
"Apis mellifera","eats","Impatiens balfourii"
"Apis mellifera","eats","Impatiens glandulifera"
"Apis mellifera","eats","Scabiosa ochroleuca"
"Apis mellifera","eats","Scabiosa columbaria"
"Apis mellifera","eats","Corylus avellana"
"Apis mellifera","pollinates","Epipactis palustris"
"Bombus lapidarius","visitsFlowersOf","Genista sagittalis"
"Bombus lapidarius","visitsFlowersOf","Taraxacum officinale"
"Bombus lapidarius","visitsFlowersOf","Inula helenium"
"Bombus lapidarius","visitsFlowersOf","Origanum vulgare"
"Bombus lapidarius","visits","Inula helenium"
"Bombus lapidarius","visits","Origanum vulgare"
"Bombus lapidarius","interactsWith","Carduus nutans"
"Bombus lapidarius","interactsWith","Trifolium repens"
"Bombus lapidarius","eats","Trifolium repens"
"Vespula germanica","preysOn","Mimas tiliae"
"Vespula germanica","interactsWith","Asclepias syriaca"
"Vespula germanica","eats","Mimas tiliae"
"Vespula germanica","eats","Columba palumbus"
"Vespula germanica","eats","Calliptamus italicus"
"Polistes nimpha","visitsFlowersOf","Euphorbia marginata"
"Pararge aegeria","visitsFlowersOf","Dipsacus fullonum"
"Pararge aegeria","visitsFlowersOf","Euphorbia amygdaloides"
"Pararge aegeria","visitsFlowersOf","Eryngium maritimum"
"Pararge aegeria","visitsFlowersOf","Geranium pratense"
"Pararge aegeria","visitsFlowersOf","Trifolium pratense"
"Pararge aegeria","visitsFlowersOf","Mentha aquatica"
"Pararge aegeria","visitsFlowersOf","Hypericum perforatum"
"Pararge aegeria","visitsFlowersOf","Impatiens glandulifera"
"Pararge aegeria","visitsFlowersOf","Echium vulgare"
"Pararge aegeria","visitsFlowersOf","Origanum vulgare"
"Pararge aegeria","visitsFlowersOf","Sambucus nigra"
"Pararge aegeria","visitsFlowersOf","Eupatorium cannabinum"
"Pararge aegeria","visitsFlowersOf","Cirsium vulgare"
"Pararge aegeria","visitsFlowersOf","Tanacetum vulgare"
"Pararge aegeria","visitsFlowersOf","Cirsium arvense"
"Pararge aegeria","visitsFlowersOf","Bellis perennis"
"Pararge aegeria","visitsFlowersOf","Centaurea scabiosa"
"Pararge aegeria","visitsFlowersOf","Scabiosa columbaria"
"Pararge aegeria","visitsFlowersOf","Cirsium eriophorum"
"Pararge aegeria","visitsFlowersOf","Geranium robertianum"
"Pararge aegeria","visitsFlowersOf","Silene dioica"
"Pararge aegeria","visitsFlowersOf","Epilobium hirsutum"
"Pararge aegeria","visitsFlowersOf","Tanacetum parthenium"
"Pararge aegeria","visitsFlowersOf","Cardamine pratensis"
"Pararge aegeria","visitsFlowersOf","Geranium phaeum"
"Pararge aegeria","visitsFlowersOf","Primula acaulis"
"Pararge aegeria","pollinates","Cirsium arvense"
"Vespula germanica","interactsWith","Vespula germanica"
"Vespula germanica","interactsWith","Cirsium arvense"
"Paragus haemorrhous","visitsFlowersOf","Medicago sativa"
"Paragus haemorrhous","visitsFlowersOf","Veronica chamaedrys"
"Paragus haemorrhous","visitsFlowersOf","Helianthemum nummularium"
"Paragus haemorrhous","visitsFlowersOf","Potentilla erecta"
"Paragus haemorrhous","visitsFlowersOf","Solidago virgaurea"
"Paragus haemorrhous","pollinates","Solidago virgaurea"
"Paragus haemorrhous","interactsWith","Potentilla anserina"
"Paragus haemorrhous","interactsWith","Potentilla erecta"
"Melanostoma mellinum","visitsFlowersOf","Potentilla anserina"
"Melanostoma mellinum","visitsFlowersOf","Filipendula ulmaria"
"Melanostoma mellinum","visitsFlowersOf","Eupatorium cannabinum"
"Melanostoma mellinum","visitsFlowersOf","Lycopus europaeus"
"Melanostoma mellinum","pollinates","Filipendula ulmaria"
"Melanostoma mellinum","pollinates","Mentha aquatica"
"Melanostoma mellinum","pollinates","Linum catharticum"
"Melanostoma mellinum","pollinates","Plantago major"
"Melanostoma mellinum","pollinates","Vaccinium vitis-idaea"
"Melanostoma mellinum","pollinates","Erodium cicutarium"
"Melanostoma mellinum","interactsWith","Melanostoma mellinum"
"Melanostoma mellinum","interactsWith","Capsella bursa-pastoris"
"Melanostoma mellinum","interactsWith","Cirsium arvense"
"Syrphus ribesii","interactsWith","Datura stramonium"
"Syrphus ribesii","interactsWith","Syrphus ribesii"
"Syrphus ribesii","interactsWith","Stellaria media"
"Syrphus ribesii","interactsWith","Echinocystis lobata"
"Syrphus ribesii","interactsWith","Cirsium arvense"
"Syrphus ribesii","interactsWith","Achillea millefolium"
"Syrphus ribesii","interactsWith","Sambucus nigra"
"Syrphus vitripennis","visitsFlowersOf","Euphorbia amygdaloides"
"Syrphus vitripennis","visitsFlowersOf","Filipendula ulmaria"
"Syrphus vitripennis","visitsFlowersOf","Caltha palustris"
"Syrphus vitripennis","visitsFlowersOf","Mentha aquatica"
"Syrphus vitripennis","visitsFlowersOf","Campanula glomerata"
"Syrphus vitripennis","visitsFlowersOf","Hypericum perforatum"
"Syrphus vitripennis","visitsFlowersOf","Convolvulus arvensis"
"Syrphus vitripennis","visitsFlowersOf","Origanum vulgare"
"Syrphus vitripennis","visitsFlowersOf","Campanula persicifolia"
"Syrphus vitripennis","visitsFlowersOf","Sonchus oleraceus"
"Syrphus vitripennis","visitsFlowersOf","Sambucus nigra"
"Syrphus vitripennis","visitsFlowersOf","Cornus sanguinea"
"Syrphus vitripennis","visitsFlowersOf","Cirsium vulgare"
"Syrphus vitripennis","visitsFlowersOf","Cirsium arvense"
"Syrphus vitripennis","visitsFlowersOf","Centaurea scabiosa"
"Syrphus vitripennis","visitsFlowersOf","Cirsium eriophorum"
"Syrphus vitripennis","visitsFlowersOf","Succisa pratensis"
"Syrphus vitripennis","visitsFlowersOf","Silene latifolia"
"Syrphus vitripennis","visitsFlowersOf","Silene dioica"
"Syrphus vitripennis","visitsFlowersOf","Ficaria verna"
"Syrphus vitripennis","visitsFlowersOf","Cardamine pratensis"
"Syrphus vitripennis","interactsWith","Syrphus vitripennis"
"Scaeva pyrastri","interactsWith","Scaeva pyrastri"
"Scaeva pyrastri","interactsWith","Campanula rapunculoides"
"Scaeva pyrastri","interactsWith","Solidago virgaurea"
"Scaeva selenitica","interactsWith","Scaeva selenitica"
"Volucella bombylans","visitsFlowersOf","Euphorbia amygdaloides"
"Volucella bombylans","visitsFlowersOf","Filipendula ulmaria"
"Volucella bombylans","visitsFlowersOf","Trifolium repens"
"Volucella bombylans","visitsFlowersOf","Trifolium pratense"
"Volucella bombylans","visitsFlowersOf","Caltha palustris"
"Volucella bombylans","visitsFlowersOf","Mentha aquatica"
"Volucella bombylans","visitsFlowersOf","Lythrum salicaria"
"Volucella bombylans","visitsFlowersOf","Convolvulus arvensis"
"Volucella bombylans","visitsFlowersOf","Origanum vulgare"
"Volucella bombylans","visitsFlowersOf","Sambucus nigra"
"Volucella bombylans","visitsFlowersOf","Cornus sanguinea"
"Volucella bombylans","visitsFlowersOf","Cirsium vulgare"
"Volucella bombylans","visitsFlowersOf","Cirsium arvense"
"Volucella bombylans","visitsFlowersOf","Centaurea scabiosa"
"Volucella bombylans","visitsFlowersOf","Achillea millefolium"
"Volucella bombylans","visitsFlowersOf","Scabiosa columbaria"
"Volucella bombylans","visitsFlowersOf","Cirsium eriophorum"
"Volucella bombylans","visitsFlowersOf","Succisa pratensis"
"Volucella bombylans","visitsFlowersOf","Silene latifolia"
"Volucella bombylans","visitsFlowersOf","Geranium robertianum"
"Volucella bombylans","visitsFlowersOf","Silene dioica"
"Volucella bombylans","pollinates","Arnica montana"
"Volucella bombylans","pollinates","Solidago virgaurea"
"Volucella bombylans","interactsWith","Volucella bombylans"
"Eristalis tenax","visitsFlowersOf","Dipsacus fullonum"
"Eristalis tenax","visitsFlowersOf","Potentilla anserina"
"Eristalis tenax","visitsFlowersOf","Filipendula ulmaria"
"Eristalis tenax","visitsFlowersOf","Vicia sylvatica"
"Eristalis tenax","visitsFlowersOf","Trifolium repens"
"Eristalis tenax","visitsFlowersOf","Trifolium pratense"
"Eristalis tenax","visitsFlowersOf","Vicia villosa"
"Eristalis tenax","visitsFlowersOf","Vicia sepium"
"Eristalis tenax","visitsFlowersOf","Vicia sativa"
"Eristalis tenax","visitsFlowersOf","Prunus spinosa"
"Eristalis tenax","visitsFlowersOf","Anemone nemorosa"
"Eristalis tenax","visitsFlowersOf","Caltha palustris"
"Eristalis tenax","visitsFlowersOf","Stellaria media"
"Eristalis tenax","visitsFlowersOf","Lythrum salicaria"
"Eristalis tenax","visitsFlowersOf","Aegopodium podagraria"
"Eristalis tenax","visitsFlowersOf","Chaerophyllum temulum"
"Eristalis tenax","visitsFlowersOf","Dipsacus pilosus"
"Eristalis tenax","visitsFlowersOf","Cornus sanguinea"
"Eristalis tenax","visitsFlowersOf","Nymphaea alba"
"Eristalis tenax","visitsFlowersOf","Thymus pulegioides"
"Eristalis tenax","visitsFlowersOf","Mentha vagans"
"Eristalis tenax","visitsFlowersOf","Galanthus nivalis"
"Eristalis tenax","visitsFlowersOf","Cirsium eriophorum"
"Eristalis tenax","visitsFlowersOf","Papaver rhoeas"
"Eristalis tenax","visitsFlowersOf","Achillea ptarmica"
"Eristalis tenax","visitsFlowersOf","Filipendula vulgaris"
"Eristalis tenax","visitsFlowersOf","Primula acaulis"
"Eristalis tenax","visitsFlowersOf","Solidago virgaurea"
"Eristalis tenax","pollinates","Solidago virgaurea"
"Eristalis tenax","pollinates","Filipendula ulmaria"
"Eristalis tenax","pollinates","Trifolium pratense"
"Eristalis tenax","pollinates","Lotus corniculatus"
"Eristalis tenax","pollinates","Eupatorium cannabinum"
"Eristalis tenax","pollinates","Cirsium arvense"
"Eristalis tenax","pollinates","Mentha vagans"
"Eristalis tenax","pollinates","Succisa pratensis"
"Eristalis tenax","parasiteOf","Sus scrofa"
"Eristalis tenax","mutualistOf","Cirsium arvense"
"Eristalis tenax","interactsWith","Stellaria media"
"Eristalis tenax","interactsWith","Sambucus nigra"
"Eristalis tenax","interactsWith","Pteridium aquilinum"
"Eristalis arbustorum","visitsFlowersOf","Potentilla anserina"
"Eristalis arbustorum","visitsFlowersOf","Filipendula ulmaria"
"Eristalis arbustorum","visitsFlowersOf","Equisetum telmateia"
"Eristalis arbustorum","visitsFlowersOf","Vicia sylvatica"
"Eristalis arbustorum","visitsFlowersOf","Vicia villosa"
"Eristalis arbustorum","visitsFlowersOf","Vicia sepium"
"Eristalis arbustorum","visitsFlowersOf","Vicia sativa"
"Eristalis arbustorum","visitsFlowersOf","Prunus spinosa"
"Eristalis arbustorum","visitsFlowersOf","Caltha palustris"
"Eristalis arbustorum","visitsFlowersOf","Alliaria petiolata"
"Eristalis arbustorum","visitsFlowersOf","Stellaria media"
"Eristalis arbustorum","visitsFlowersOf","Lythrum salicaria"
"Eristalis arbustorum","visitsFlowersOf","Stellaria holostea"
"Eristalis arbustorum","visitsFlowersOf","Aegopodium podagraria"
"Eristalis arbustorum","visitsFlowersOf","Chaerophyllum temulum"
"Eristalis arbustorum","visitsFlowersOf","Sonchus oleraceus"
"Eristalis arbustorum","visitsFlowersOf","Cornus sanguinea"
"Eristalis arbustorum","visitsFlowersOf","Nymphaea alba"
"Eristalis arbustorum","visitsFlowersOf","Glechoma hederacea"
"Eristalis arbustorum","visitsFlowersOf","Cirsium vulgare"
"Eristalis arbustorum","visitsFlowersOf","Centaurea scabiosa"
"Eristalis arbustorum","visitsFlowersOf","Stellaria nemorum"
"Eristalis arbustorum","visitsFlowersOf","Potentilla erecta"
"Eristalis arbustorum","visitsFlowersOf","Allium ursinum"
"Eristalis arbustorum","visitsFlowersOf","Cirsium eriophorum"
"Eristalis arbustorum","visitsFlowersOf","Succisa pratensis"
"Eristalis arbustorum","visitsFlowersOf","Silene latifolia"
"Eristalis arbustorum","visitsFlowersOf","Silene dioica"
"Eristalis arbustorum","visitsFlowersOf","Ficaria verna"
"Eristalis arbustorum","visitsFlowersOf","Achillea ptarmica"
"Eristalis arbustorum","visitsFlowersOf","Lycopus europaeus"
"Eristalis arbustorum","visitsFlowersOf","Solidago virgaurea"
"Eristalis arbustorum","pollinates","Cardaria draba"
"Eristalis arbustorum","pollinates","Solidago virgaurea"
"Eristalis arbustorum","interactsWith","Eristalis arbustorum"
"Eristalis arbustorum","interactsWith","Stellaria media"
"Eristalis arbustorum","interactsWith","Capsella bursa-pastoris"
"Syritta pipiens","visitsFlowersOf","Potentilla anserina"
"Syritta pipiens","visitsFlowersOf","Euphorbia amygdaloides"
"Syritta pipiens","visitsFlowersOf","Filipendula ulmaria"
"Syritta pipiens","visitsFlowersOf","Equisetum telmateia"
"Syritta pipiens","visitsFlowersOf","Lapsana communis"
"Syritta pipiens","visitsFlowersOf","Trifolium repens"
"Syritta pipiens","visitsFlowersOf","Trifolium pratense"
"Syritta pipiens","visitsFlowersOf","Melilotus albus"
"Syritta pipiens","visitsFlowersOf","Vicia sepium"
"Syritta pipiens","visitsFlowersOf","Prunus spinosa"
"Syritta pipiens","visitsFlowersOf","Caltha palustris"
"Syritta pipiens","visitsFlowersOf","Mentha aquatica"
"Syritta pipiens","visitsFlowersOf","Campanula glomerata"
"Syritta pipiens","visitsFlowersOf","Stellaria media"
"Syritta pipiens","visitsFlowersOf","Hypericum perforatum"
"Syritta pipiens","visitsFlowersOf","Lythrum salicaria"
"Syritta pipiens","visitsFlowersOf","Capsella bursa-pastoris"
"Syritta pipiens","visitsFlowersOf","Convolvulus arvensis"
"Syritta pipiens","visitsFlowersOf","Stellaria holostea"
"Syritta pipiens","visitsFlowersOf","Asclepias syriaca"
"Syritta pipiens","visitsFlowersOf","Plantago lanceolata"
"Syritta pipiens","visitsFlowersOf","Campanula persicifolia"
"Syritta pipiens","visitsFlowersOf","Sonchus oleraceus"
"Syritta pipiens","visitsFlowersOf","Sambucus nigra"
"Syritta pipiens","visitsFlowersOf","Cornus sanguinea"
"Syritta pipiens","visitsFlowersOf","Thymus pulegioides"
"Syritta pipiens","visitsFlowersOf","Cirsium vulgare"
"Syritta pipiens","visitsFlowersOf","Cirsium arvense"
"Syritta pipiens","visitsFlowersOf","Bellis perennis"
"Syritta pipiens","visitsFlowersOf","Centaurea scabiosa"
"Syritta pipiens","visitsFlowersOf","Potentilla erecta"
"Syritta pipiens","visitsFlowersOf","Galium aparine"
"Syritta pipiens","visitsFlowersOf","Allium ursinum"
"Syritta pipiens","visitsFlowersOf","Cirsium eriophorum"
"Syritta pipiens","visitsFlowersOf","Succisa pratensis"
"Syritta pipiens","visitsFlowersOf","Silene latifolia"
"Syritta pipiens","visitsFlowersOf","Silene dioica"
"Syritta pipiens","visitsFlowersOf","Lamiastrum galeobdolon"
"Syritta pipiens","visitsFlowersOf","Ficaria verna"
"Syritta pipiens","visitsFlowersOf","Cardamine pratensis"
"Syritta pipiens","visitsFlowersOf","Lamium maculatum"
"Syritta pipiens","visitsFlowersOf","Lamium album"
"Syritta pipiens","visitsFlowersOf","Lycopus europaeus"
"Syritta pipiens","visitsFlowersOf","Solidago virgaurea"
"Syritta pipiens","pollinates","Heliotropium europaeum"
"Syritta pipiens","pollinates","Stenactis annua"
"Syritta pipiens","pollinates","Trifolium pratense"
"Syritta pipiens","pollinates","Convolvulus arvensis"
"Syritta pipiens","pollinates","Linum catharticum"
"Syritta pipiens","pollinates","Vaccinium vitis-idaea"
"Syritta pipiens","pollinates","Arnica montana"
"Syritta pipiens","pollinates","Eupatorium cannabinum"
"Syritta pipiens","pollinates","Succisa pratensis"
"Syritta pipiens","interactsWith","Syritta pipiens"
"Syritta pipiens","interactsWith","Stellaria media"
"Syritta pipiens","interactsWith","Echinocystis lobata"
"Syritta pipiens","interactsWith","Capsella bursa-pastoris"
"Syritta pipiens","interactsWith","Asclepias syriaca"
"Syritta pipiens","interactsWith","Phytolacca americana"
"Syritta pipiens","interactsWith","Potentilla erecta"
"Syritta pipiens","interactsWith","Sambucus nigra"
"Xylota segnis","interactsWith","Hylobius abietis"
"Xylota segnis","interactsWith","Xylota segnis"
"Chalcosyrphus nemorum","visitsFlowersOf","Filipendula ulmaria"
"Chalcosyrphus nemorum","visitsFlowersOf","Caltha palustris"
"Chalcosyrphus nemorum","visitsFlowersOf","Sambucus nigra"
"Chalcosyrphus nemorum","visitsFlowersOf","Ficaria verna"
"Chalcosyrphus nemorum","pollinates","Echinocystis lobata"
"Chalcosyrphus nemorum","mutualistOf","Echinocystis lobata"
"Chalcosyrphus nemorum","interactsWith","Sambucus nigra"
"Episyrphus balteatus","visitsFlowersOf","Dipsacus fullonum"
"Episyrphus balteatus","visitsFlowersOf","Potentilla anserina"
"Episyrphus balteatus","visitsFlowersOf","Lotus corniculatus"
"Episyrphus balteatus","visitsFlowersOf","Myosoton aquaticum"
"Episyrphus balteatus","visitsFlowersOf","Filipendula ulmaria"
"Episyrphus balteatus","visitsFlowersOf","Galium odoratum"
"Episyrphus balteatus","visitsFlowersOf","Geranium pratense"
"Episyrphus balteatus","visitsFlowersOf","Lapsana communis"
"Episyrphus balteatus","visitsFlowersOf","Vicia sylvatica"
"Episyrphus balteatus","visitsFlowersOf","Medicago sativa"
"Episyrphus balteatus","visitsFlowersOf","Vicia villosa"
"Episyrphus balteatus","visitsFlowersOf","Vicia sepium"
"Episyrphus balteatus","visitsFlowersOf","Vicia sativa"
"Episyrphus balteatus","visitsFlowersOf","Prunus spinosa"
"Episyrphus balteatus","visitsFlowersOf","Caltha palustris"
"Episyrphus balteatus","visitsFlowersOf","Alliaria petiolata"
"Episyrphus balteatus","visitsFlowersOf","Mentha aquatica"
"Episyrphus balteatus","visitsFlowersOf","Campanula glomerata"
"Episyrphus balteatus","visitsFlowersOf","Stellaria media"
"Episyrphus balteatus","visitsFlowersOf","Hypericum perforatum"
"Episyrphus balteatus","visitsFlowersOf","Lysimachia vulgaris"
"Episyrphus balteatus","visitsFlowersOf","Stellaria holostea"
"Episyrphus balteatus","visitsFlowersOf","Aegopodium podagraria"
"Episyrphus balteatus","visitsFlowersOf","Chaerophyllum temulum"
"Episyrphus balteatus","visitsFlowersOf","Veronica persica"
"Episyrphus balteatus","visitsFlowersOf","Campanula persicifolia"
"Episyrphus balteatus","visitsFlowersOf","Helianthemum nummularium"
"Episyrphus balteatus","visitsFlowersOf","Stachys alpina"
"Episyrphus balteatus","visitsFlowersOf","Dipsacus pilosus"
"Episyrphus balteatus","visitsFlowersOf","Sambucus nigra"
"Episyrphus balteatus","visitsFlowersOf","Chelidonium majus"
"Episyrphus balteatus","visitsFlowersOf","Cornus sanguinea"
"Episyrphus balteatus","visitsFlowersOf","Nymphaea alba"
"Episyrphus balteatus","visitsFlowersOf","Glechoma hederacea"
"Episyrphus balteatus","visitsFlowersOf","Arnica montana"
"Episyrphus balteatus","visitsFlowersOf","Eupatorium cannabinum"
"Episyrphus balteatus","visitsFlowersOf","Cirsium vulgare"
"Episyrphus balteatus","visitsFlowersOf","Tanacetum vulgare"
"Episyrphus balteatus","visitsFlowersOf","Centaurea scabiosa"
"Episyrphus balteatus","visitsFlowersOf","Stellaria nemorum"
"Episyrphus balteatus","visitsFlowersOf","Galium aparine"
"Episyrphus balteatus","visitsFlowersOf","Galanthus nivalis"
"Episyrphus balteatus","visitsFlowersOf","Allium ursinum"
"Episyrphus balteatus","visitsFlowersOf","Cirsium eriophorum"
"Episyrphus balteatus","visitsFlowersOf","Succisa pratensis"
"Episyrphus balteatus","visitsFlowersOf","Silene latifolia"
"Episyrphus balteatus","visitsFlowersOf","Stachys sylvatica"
"Episyrphus balteatus","visitsFlowersOf","Clinopodium vulgare"
"Episyrphus balteatus","visitsFlowersOf","Cardamine pratensis"
"Episyrphus balteatus","visitsFlowersOf","Geranium phaeum"
"Episyrphus balteatus","visitsFlowersOf","Lycopus europaeus"
"Episyrphus balteatus","visitsFlowersOf","Solidago virgaurea"
"Episyrphus balteatus","pollinates","Lychnis flos-cuculi"
"Episyrphus balteatus","pollinates","Cirsium oleraceum"
"Episyrphus balteatus","pollinates","Mentha aquatica"
"Episyrphus balteatus","pollinates","Lysimachia vulgaris"
"Episyrphus balteatus","pollinates","Lythrum salicaria"
"Episyrphus balteatus","pollinates","Capsella bursa-pastoris"
"Episyrphus balteatus","pollinates","Convolvulus arvensis"
"Episyrphus balteatus","pollinates","Linum catharticum"
"Episyrphus balteatus","pollinates","Veronica beccabunga"
"Episyrphus balteatus","pollinates","Arnica montana"
"Episyrphus balteatus","pollinates","Eupatorium cannabinum"
"Episyrphus balteatus","pollinates","Succisa pratensis"
"Episyrphus balteatus","pollinates","Geranium robertianum"
"Episyrphus balteatus","interactsWith","Diplazon laetatorius"
"Meliscaeva auricollis","interactsWith","Meliscaeva auricollis"
"Epistrophe eligans","interactsWith","Epistrophe eligans"
"Eupeodes corollae","visitsFlowersOf","Cyanus segetum"
"Eupeodes corollae","visitsFlowersOf","Euphorbia amygdaloides"
"Eupeodes corollae","visitsFlowersOf","Galium odoratum"
"Eupeodes corollae","visitsFlowersOf","Vicia sylvatica"
"Eupeodes corollae","visitsFlowersOf","Trifolium repens"
"Eupeodes corollae","visitsFlowersOf","Vicia villosa"
"Eupeodes corollae","visitsFlowersOf","Vicia sepium"
"Eupeodes corollae","visitsFlowersOf","Vicia sativa"
"Eupeodes corollae","visitsFlowersOf","Caltha palustris"
"Eupeodes corollae","visitsFlowersOf","Campanula glomerata"
"Eupeodes corollae","visitsFlowersOf","Hypericum perforatum"
"Eupeodes corollae","visitsFlowersOf","Campanula persicifolia"
"Eupeodes corollae","visitsFlowersOf","Thymus pulegioides"
"Eupeodes corollae","visitsFlowersOf","Cirsium vulgare"
"Eupeodes corollae","visitsFlowersOf","Cirsium arvense"
"Eupeodes corollae","visitsFlowersOf","Bellis perennis"
"Eupeodes corollae","visitsFlowersOf","Centaurea scabiosa"
"Eupeodes corollae","visitsFlowersOf","Galium aparine"
"Eupeodes corollae","visitsFlowersOf","Cirsium eriophorum"
"Eupeodes corollae","visitsFlowersOf","Ficaria verna"
"Eupeodes corollae","visitsFlowersOf","Clinopodium vulgare"
"Eupeodes corollae","visitsFlowersOf","Solidago virgaurea"
"Eupeodes corollae","interactsWith","Diplazon laetatorius"
"Eupeodes corollae","interactsWith","Eupeodes corollae"
"Epistrophe nitidicollis","interactsWith","Sambucus nigra"
"Xanthogramma pedissequum","interactsWith","Sambucus nigra"
"Xanthogramma pedissequum","interactsWith","Potentilla erecta"
"Volucella inanis","interactsWith","Volucella inanis"
"Volucella zonaria","visitsFlowersOf","Cornus sanguinea"
"Volucella zonaria","visitsFlowersOf","Cirsium vulgare"
"Volucella zonaria","visitsFlowersOf","Centaurea scabiosa"
"Volucella zonaria","visitsFlowersOf","Cirsium eriophorum"
"Volucella zonaria","interactsWith","Volucella zonaria"
"Criorhina berberina","interactsWith","Criorhina berberina"
"Ferdinandea cuprea","visitsFlowersOf","Dipsacus fullonum"
"Ferdinandea cuprea","visitsFlowersOf","Lapsana communis"
"Ferdinandea cuprea","visitsFlowersOf","Mentha aquatica"
"Ferdinandea cuprea","visitsFlowersOf","Stellaria media"
"Ferdinandea cuprea","visitsFlowersOf","Hypericum perforatum"
"Ferdinandea cuprea","visitsFlowersOf","Convolvulus arvensis"
"Ferdinandea cuprea","visitsFlowersOf","Stellaria holostea"
"Ferdinandea cuprea","visitsFlowersOf","Dipsacus pilosus"
"Ferdinandea cuprea","visitsFlowersOf","Cornus sanguinea"
"Ferdinandea cuprea","visitsFlowersOf","Cirsium vulgare"
"Ferdinandea cuprea","visitsFlowersOf","Cirsium arvense"
"Ferdinandea cuprea","visitsFlowersOf","Centaurea scabiosa"
"Ferdinandea cuprea","visitsFlowersOf","Stellaria nemorum"
"Ferdinandea cuprea","visitsFlowersOf","Cirsium eriophorum"
"Ferdinandea cuprea","visitsFlowersOf","Succisa pratensis"
"Ferdinandea cuprea","visitsFlowersOf","Silene latifolia"
"Ferdinandea cuprea","visitsFlowersOf","Silene dioica"
"Ferdinandea cuprea","visitsFlowersOf","Ficaria verna"
"Ferdinandea cuprea","interactsWith","Ferdinandea cuprea"
"Caliprobola speciosa","interactsWith","Caliprobola speciosa"
"Chrysotoxum bicinctum","interactsWith","Potentilla erecta"
"Chrysotoxum bicinctum","interactsWith","Achillea ptarmica"
"Scathophaga stercoraria","visitsFlowersOf","Euphorbia amygdaloides"
"Scathophaga stercoraria","visitsFlowersOf","Prunus spinosa"
"Scathophaga stercoraria","visitsFlowersOf","Cirsium arvense"
"Scathophaga stercoraria","visitsFlowersOf","Bellis perennis"
"Scathophaga stercoraria","pollinates","Lotus corniculatus"
"Scathophaga stercoraria","pollinates","Arnica montana"
"Scathophaga stercoraria","interactsWith","Scathophaga stercoraria"
"Graphomya maculata","interactsWith","Graphomya maculata"
"Graphomya maculata","interactsWith","Cirsium arvense"
"Graphomya maculata","interactsWith","Achillea millefolium"
"Cynomya mortuorum","parasiteOf","Sus scrofa"
"Cynomya mortuorum","interactsWith","Cynomya mortuorum"
"Alydus calcaratus","interactsWith","Alydus calcaratus"
"Autographa gamma","pollinates","Saponaria officinalis"
"Autographa gamma","eats","Urtica dioica"
"Autographa gamma","eats","Tussilago farfara"
